Time (s),W,X,Y,Z
17.421137810,-0.04050394,0.8199625,0.5669704,0.03454163
17.441150189,-0.03793529,0.8198112,0.5675784,0.0308711
17.461163521,-0.03661277,0.8195022,0.5680639,0.03173049
17.481175899,-0.0351409,0.819172,0.5686557,0.03131584
17.501188755,-0.03034571,0.8190606,0.5692642,0.02801531
17.521201610,-0.03019041,0.818725,0.5698388,0.02625578
17.541214466,-0.0291496,0.8184916,0.5703496,0.0234707
17.561227798,-0.03048441,0.8181269,0.5707854,0.02389316
17.581240177,-0.03217798,0.817611,0.5713909,0.02484253
17.601253509,-0.03297445,0.8172556,0.5718554,0.02479957
17.621265888,-0.03716327,0.8167231,0.5722892,0.02636159
17.641278744,-0.03744152,0.8163732,0.5727323,0.02717352
17.661292076,-0.03481226,0.8162063,0.5731987,0.02581283
17.681304455,-0.03388621,0.8159184,0.5737082,0.02480655
17.701317787,-0.03303828,0.8155982,0.5742388,0.02419529
17.721330166,-0.03139617,0.8153629,0.5747404,0.02233838
17.741343021,-0.03225002,0.8149629,0.5752317,0.02305836
17.761355400,-0.03228321,0.8146096,0.5756649,0.02463056
17.781368732,-0.03492739,0.8141532,0.5760663,0.02664595
17.801382065,-0.03559507,0.8138224,0.5764865,0.02677757
17.821394443,-0.03725383,0.8134061,0.5768921,0.02838594
17.841407299,-0.04007409,0.8128681,0.5773693,0.03019786
17.861420155,-0.03830318,0.8125712,0.5779117,0.03011192
17.881433010,-0.0368288,0.8122553,0.5784868,0.02942472
17.901446342,-0.03475982,0.8119512,0.5791264,0.02770065
17.921458721,-0.03381086,0.8115895,0.579742,0.02657218
17.941471577,-0.03193556,0.8112693,0.5803345,0.0257232
17.961484432,-0.03192044,0.8108967,0.5808833,0.02510096
17.981497288,-0.03091087,0.8104869,0.5814507,0.02642636
18.001509666,-0.03398706,0.8100202,0.5818962,0.02713955
18.021522999,-0.0344326,0.8096407,0.582397,0.0271593
18.041535854,-0.03668948,0.8092564,0.5827212,0.02866791
18.061548710,-0.04036414,0.8087783,0.5830314,0.03082907
18.081561565,-0.03874503,0.8085499,0.5833796,0.0322764
18.101573944,-0.03523101,0.8084595,0.5838205,0.03054771
18.121587276,-0.03020689,0.808414,0.5843428,0.02693306
18.141600132,-0.02959615,0.8083226,0.5846692,0.02298408
18.161612988,-0.03101136,0.8081011,0.5848869,0.02336185
18.181625843,-0.02735456,0.8081166,0.5850934,0.0221951
18.201638222,-0.0264327,0.8079721,0.5853757,0.02110367
18.221651554,-0.02797472,0.8076768,0.5856382,0.02304729
18.241663933,-0.03169209,0.8075039,0.5855814,0.02559372
18.261677265,-0.03419967,0.8072616,0.5857064,0.02710595
18.281690121,-0.03346538,0.8072202,0.5858213,0.02677576
18.301702499,-0.03316168,0.8069851,0.5861316,0.02743779
18.321715832,-0.02854924,0.8070771,0.5863031,0.02622809
18.341728211,-0.02657851,0.8070176,0.586608,0.02312621
18.361741543,-0.02440292,0.8068977,0.5869359,0.02131626
18.381754398,-0.02274945,0.8067414,0.5872609,0.02007536
18.401766777,-0.0224657,0.8065393,0.5875185,0.02096072
18.421780110,-0.02307687,0.806298,0.5877425,0.02318383
18.441792488,-0.02537191,0.8058891,0.5880944,0.02591671
18.461805821,-0.0262821,0.8055155,0.5884686,0.02803977
18.481818199,-0.028152,0.8050874,0.5889105,0.02921624
18.501831531,-0.02686127,0.8047264,0.5894542,0.02941914
18.521844387,-0.02423576,0.8044276,0.590071,0.02743498
18.541856766,-0.02224956,0.8040627,0.5907114,0.02600095
18.561870098,-0.02109419,0.8035536,0.5915068,0.02457466
18.581882477,-0.01798064,0.8031631,0.5921111,0.0252588
18.599394321,-0.01810059,0.8027252,0.5927719,0.02353116
18.619406700,-0.01755241,0.8021632,0.5934645,0.02556815
18.639420032,-0.01794439,0.801649,0.5940558,0.02760983
18.659432411,-0.01924269,0.8011096,0.594667,0.02918713
18.679445267,-0.02094101,0.8005512,0.5951938,0.03242602
18.699458599,-0.02148618,0.8001465,0.5956522,0.03361733
18.719470978,-0.02196914,0.7996677,0.5962185,0.03464289
18.739484310,-0.02006625,0.79939,0.5967416,0.03316835
18.759496689,-0.01758676,0.7991516,0.59721,0.03186101
18.779509544,-0.01591064,0.7989334,0.5976412,0.03008204
18.799522877,-0.01541791,0.7987741,0.5978811,0.02979809
18.819535255,-0.01442693,0.7986255,0.5980451,0.03096798
18.839548588,-0.01340709,0.7986318,0.5981179,0.02983248
18.859560966,-0.01430226,0.7985362,0.5980872,0.03247458
18.879574299,-0.01205697,0.7986098,0.5981044,0.03124085
18.899586678,-0.01090796,0.7987902,0.597841,0.03207852
18.919599533,-0.01140544,0.7989438,0.5975692,0.03313128
18.939612865,-0.01022012,0.7992564,0.5972305,0.03206468
18.959625244,-0.007965406,0.7995982,0.5968841,0.03060089
18.979638577,-0.00723728,0.7999105,0.5964944,0.03021324
18.999650955,-0.007342164,0.8002768,0.5959601,0.03102118
19.019663811,-0.005739161,0.8006464,0.5955161,0.03034238
19.039677143,-0.006058558,0.8009894,0.5950221,0.03091118
19.059689522,-0.005949392,0.8013259,0.5944856,0.03249221
19.079702854,-0.004546595,0.8017299,0.593908,0.03331142
19.099715233,-0.004914402,0.8021074,0.5933669,0.03381087
19.119728088,-0.003647288,0.8024864,0.5928639,0.03379904
19.139741421,-0.003191353,0.8029939,0.5921741,0.03388697
19.159753799,-0.002590126,0.8035232,0.5914926,0.03328262
19.179767132,-0.001854359,0.8041111,0.590704,0.03314154
19.199779511,-0.00192438,0.8048102,0.5897024,0.03399393
19.219792366,-0.001992334,0.8054343,0.5888262,0.03439555
19.239805698,-0.0002776226,0.8062286,0.5876697,0.03560256
19.259818077,0.0005748579,0.8070189,0.5865096,0.03680315
19.279831410,0.001597814,0.8079418,0.585115,0.03867196
19.299843788,0.003256249,0.8090186,0.5836036,0.03889763
19.319856644,0.003951931,0.8100913,0.582022,0.0401797
19.339869499,0.004039435,0.8114659,0.5799809,0.04191254
19.359882355,0.002715723,0.8129508,0.577679,0.04492293
19.379895687,0.008756776,0.8141907,0.5753105,0.05159738
19.399908066,0.01442802,0.815248,0.5731659,0.05719453
19.419920921,0.03082565,0.815157,0.5707354,0.07387586
19.439933777,0.05370101,0.8118573,0.5709888,0.09275363
19.459946632,0.08869625,0.8044901,0.5680255,0.1374885
19.479959965,0.117913,0.7942356,0.5612646,0.192083
19.499972343,0.1584795,0.7768657,0.5489855,0.2580816
19.519985676,0.2034921,0.7522296,0.5315459,0.326845
19.539998054,0.2552918,0.7162018,0.5066179,0.4023014
19.560010910,0.3101325,0.6667175,0.4731875,0.4816913
19.580024242,0.3642793,0.6033193,0.4309277,0.5605662
19.600036621,0.4147881,0.5269411,0.3792877,0.6348635
19.620049953,0.4584098,0.4408515,0.3209136,0.6993939
19.640062332,0.4939935,0.3475086,0.2581075,0.7518082
19.660075188,0.52014,0.2532131,0.1950821,0.7898781
19.680088520,0.5391563,0.1626382,0.1378581,0.8127002
19.700100899,0.5480893,0.1005499,0.08004852,0.8244438
19.720114231,0.5516002,0.07886159,0.04148301,0.8272997
19.740126610,0.5563571,0.06099143,0.02008102,0.8264207
19.760139465,0.5603477,0.0467247,0.006645984,0.8248701
19.780152798,0.5630104,0.03942226,0.0001867251,0.8234639
19.800165176,0.5646844,0.03639686,-0.008867874,0.8224086
19.820178509,0.5654162,0.0432191,-0.01643327,0.8214587
19.840190887,0.5644141,0.05005712,-0.02181041,0.8216343
19.860203743,0.563432,0.05734619,-0.03009064,0.8215705
19.880217075,0.5618547,0.06257338,-0.03835947,0.8219246
19.900229454,0.5598679,0.07046667,-0.04613622,0.8222418
19.920242786,0.5576608,0.0780924,-0.05414665,0.8225642
19.940255165,0.555465,0.08374835,-0.05858669,0.823189
19.960268021,0.5532802,0.08946307,-0.06588978,0.8235069
19.980281353,0.5511986,0.09699029,-0.07304394,0.8234472
20.000293732,0.549219,0.1020291,-0.07773543,0.8237314
20.020307064,0.5471085,0.1084301,-0.0848603,0.823615
20.040319443,0.544603,0.1166238,-0.08868333,0.8237533
20.060332298,0.5424761,0.1254542,-0.09686369,0.8229375
20.080345631,0.5403076,0.132824,-0.1017316,0.8226201
20.100358009,0.5379844,0.1422997,-0.1095482,0.8215537
20.120371342,0.5357733,0.1517208,-0.1164685,0.8203601
20.140383720,0.5335503,0.1606056,-0.1241725,0.8189865
20.160397053,0.5308502,0.1704492,-0.134906,0.8170515
20.180409908,0.5282528,0.1796755,-0.1462292,0.8148069
20.200422287,0.5240242,0.1866153,-0.1630055,0.8127916
20.220435619,0.5235269,0.1876274,-0.1658373,0.8123062
20.240447998,0.5255609,0.1920425,-0.1676403,0.8095862
20.260461330,0.5207782,0.1841739,-0.1867816,0.8103149
20.280474186,0.5134498,0.1739657,-0.2126609,0.8108688
20.300486565,0.5126791,0.1643007,-0.2216537,0.8109641
20.320499897,0.5136489,0.1598435,-0.2178858,0.8122613
20.340512276,0.5122397,0.1549078,-0.2193585,0.8137098
20.360525608,0.5117282,0.1506768,-0.2191691,0.8148763
20.380538464,0.5109283,0.1460832,-0.2179493,0.8165401
20.400550842,0.5099673,0.1447927,-0.2164054,0.8177804
20.420564175,0.5092713,0.1449261,-0.2138192,0.8188701
20.440576553,0.508401,0.1475505,-0.2118662,0.8194496
20.460589886,0.507742,0.1494231,-0.2098654,0.8200336
20.480602741,0.5070894,0.1512355,-0.2084586,0.8204638
20.500615120,0.506437,0.1545619,-0.2087305,0.8201777
20.520628452,0.5058423,0.1592504,-0.207517,0.8199557
20.540641785,0.5041444,0.1609492,-0.2125674,0.8193757
20.560654163,0.5019881,0.1624686,-0.2172432,0.8191734
20.580667019,0.500473,0.159436,-0.2233217,0.8190616
20.600679397,0.499019,0.1551038,-0.2287428,0.8192846
20.620692730,0.4976354,0.1501422,-0.2327899,0.8199103
20.640706062,0.4969982,0.1438518,-0.2348369,0.8208402
20.660718441,0.4967459,0.1382981,-0.2351315,0.8218625
20.680731296,0.4967352,0.1345061,-0.2348351,0.8225829
20.700744152,0.4967806,0.1322623,-0.2336978,0.8232428
20.720757008,0.4979655,0.1310481,-0.2329806,0.8229244
20.740770340,0.5003229,0.1310125,-0.2301218,0.8223042
20.760782719,0.5024576,0.1317856,-0.2278923,0.8214996
20.780795574,0.5047021,0.1341785,-0.2258977,0.8202864
20.800808430,0.5070265,0.1366275,-0.2237031,0.8190493
20.820821285,0.508846,0.1391384,-0.2219167,0.8179834
20.840834618,0.5102966,0.141358,-0.2227503,0.8164712
20.860846996,0.5113894,0.1436476,-0.2231407,0.8152803
20.880859852,0.5111998,0.1466453,-0.2272942,0.8137167
20.900872707,0.5114864,0.1439205,-0.2278377,0.8138713
20.920885563,0.5120399,0.140587,-0.2286153,0.8138878
20.940898895,0.5118348,0.1337323,-0.2304953,0.8146413
20.960911274,0.5120999,0.1241128,-0.2301121,0.8161041
20.980924129,0.5124163,0.1177381,-0.2281501,0.8173998
21.000937462,0.5128554,0.1084879,-0.2237095,0.8196288
21.020949841,0.5134925,0.1021098,-0.2186105,0.8214233
21.040963173,0.5145542,0.09619991,-0.2120395,0.8231929
21.060975552,0.5164759,0.0931181,-0.20557,0.8239844
21.080988884,0.5192363,0.088883,-0.1966183,0.8249015
21.101001740,0.5218652,0.08341277,-0.1872167,0.8260003
21.121014118,0.5242196,0.08157025,-0.1782697,0.8266727
21.141027451,0.526602,0.08180797,-0.1710397,0.8266625
21.161039829,0.5284715,0.08089672,-0.1649604,0.8267947
21.181053162,0.5306382,0.07629811,-0.1547479,0.8278179
21.201066017,0.5327417,0.07240982,-0.1447336,0.8286272
21.221078396,0.534251,0.06758974,-0.136032,0.8295363
21.241091728,0.5355945,0.064967,-0.128086,0.8301442
21.261104107,0.5371699,0.06238001,-0.1149648,0.8312449
21.281117439,0.5374804,0.06064101,-0.1177758,0.8307793
21.301130295,0.5386584,0.0604628,-0.109006,0.8312261
21.321142674,0.539476,0.0540083,-0.09872228,0.8324243
21.341156006,0.5402223,0.05246072,-0.09139007,0.8328766
21.361168861,0.5403863,0.05605531,-0.09199032,0.8324698
21.381181717,0.5410638,0.05274399,-0.08853674,0.8326206
21.401194573,0.5418738,0.05326449,-0.08271057,0.8326598
21.421206951,0.5424901,0.04958986,-0.07828173,0.8329136
21.441220284,0.5430321,0.05016744,-0.07518091,0.8328115
21.461233616,0.5435861,0.04929649,-0.06942463,0.8330017
21.481245994,0.5438476,0.05057841,-0.06678863,0.8329697
21.501258850,0.5441597,0.04994132,-0.06008682,0.8333147
21.521271229,0.5446239,0.05289074,-0.05855136,0.8329387
21.541284561,0.5447565,0.05501711,-0.06133838,0.8325136
21.561297893,0.5449314,0.05550529,-0.06557832,0.8320433
21.581310272,0.5452357,0.05652782,-0.06591985,0.8317481
21.601323128,0.5453959,0.05740544,-0.06746377,0.8314592
21.621336460,0.545296,0.05771402,-0.07661171,0.8307103
21.641348839,0.5454713,0.04501341,-0.08304752,0.8307622
21.661362171,0.5457131,0.03631926,-0.08436646,0.830896
21.681374550,0.5463449,0.02179124,-0.07769559,0.8316391
21.701387405,0.5465739,0.01550979,-0.07147286,0.8321873
21.721400738,0.5471911,0.006861869,-0.06265797,0.8326083
21.741413116,0.5477453,-0.0004129582,-0.05254092,0.8329718
21.761426449,0.5491926,-0.007748577,-0.04420687,0.8324668
21.781438827,0.5511356,-0.01201404,-0.04123986,0.8312835
21.801451683,0.5528554,-0.02427526,-0.04061902,0.8299032
21.821465015,0.5527408,-0.05909343,-0.04435895,0.828037
21.841477394,0.5468568,-0.1351627,-0.08626524,0.8196729
21.861490726,0.5255102,-0.259788,-0.1772388,0.7883921
21.881503582,0.4830892,-0.405241,-0.2791526,0.7218753
21.901515961,0.4039311,-0.5618214,-0.3886783,0.6055993
21.921529293,0.2965102,-0.6898698,-0.4813342,0.4484456
21.941541672,0.1739507,-0.7729087,-0.5420301,0.2741935
21.961555004,0.07193217,-0.8082702,-0.5661219,0.1328817
21.981567860,0.02929149,-0.8103217,-0.5801935,0.05023678
22.001580238,0.06068561,-0.810204,-0.5772859,0.05705577
22.021593571,0.05597154,-0.8101673,-0.5802795,0.01998361
22.041606903,0.05709726,-0.8131484,-0.5753946,-0.03283373
22.061619282,0.06503012,-0.8142151,-0.5711168,-0.05725377
22.081632137,0.06379423,-0.817179,-0.5668709,-0.05859808
22.101644993,0.06795923,-0.8180906,-0.5650994,-0.05830643
22.121657848,0.07095817,-0.8191493,-0.5635067,-0.05520019
22.141671181,0.06590995,-0.8209419,-0.5614693,-0.05559111
22.161683559,0.06701379,-0.821605,-0.5608953,-0.0499865
22.181696415,0.06572213,-0.8214142,-0.5616088,-0.04671858
22.201709271,0.06110759,-0.8215931,-0.5618067,-0.04745175
22.221722126,0.05935546,-0.8211532,-0.5626996,-0.04670306
22.241735458,0.05476664,-0.8207987,-0.5637352,-0.04604634
22.261747837,0.05624273,-0.8205287,-0.5642628,-0.04247878
22.281760693,0.06059069,-0.8197832,-0.5649809,-0.04133367
22.301774025,0.06114852,-0.8194658,-0.5656546,-0.03740517
22.321786404,0.06164418,-0.8190492,-0.5663092,-0.03577418
22.341799736,0.06243324,-0.8187112,-0.5665381,-0.03842479
22.361812115,0.05661773,-0.8190254,-0.5670774,-0.03229221
22.381825447,0.0516625,-0.8191155,-0.5674211,-0.03227545
22.401838303,0.05548325,-0.8186756,-0.5675075,-0.03542484
22.421850681,0.05757434,-0.8185005,-0.5675524,-0.03541337
22.439362049,0.05084185,-0.8189214,-0.5677431,-0.03283829
22.459374905,0.03602758,-0.8196458,-0.5680838,-0.02813132
22.479388237,0.04110954,-0.8194132,-0.5680036,-0.0295232
22.499400616,0.04579219,-0.8192025,-0.5678631,-0.03113555
22.519413948,0.04446206,-0.8194579,-0.5676741,-0.02976152
22.539426803,0.04735181,-0.8191504,-0.5677578,-0.03207896
22.559439182,0.04418337,-0.8193129,-0.5676308,-0.03460123
22.579452515,0.04036142,-0.8195961,-0.567788,-0.02962247
22.599464893,0.03959023,-0.8194927,-0.5679173,-0.03101598
22.619478226,0.03639378,-0.8195651,-0.5680014,-0.03147095
22.639491081,0.0419075,-0.819122,-0.568025,-0.03547232
22.659503460,0.04541891,-0.8188682,-0.5679851,-0.03758274
22.679516792,0.04530653,-0.8187196,-0.5682904,-0.03632357
22.699530125,0.04228669,-0.8186004,-0.5687219,-0.0358951
22.719542503,0.04135542,-0.8184387,-0.5690781,-0.03500867
22.739555359,0.03983118,-0.8183048,-0.5692982,-0.03630509
22.759567738,0.03676862,-0.8182983,-0.5695096,-0.03636454
22.779581070,0.03174965,-0.8181788,-0.570249,-0.0319252
22.799594402,0.03100036,-0.8177798,-0.5706914,-0.03484496
22.819606781,0.03152183,-0.8176189,-0.5710355,-0.03243176
22.839619636,0.02273292,-0.8178004,-0.5714187,-0.02818019
22.859632969,0.01869342,-0.8177344,-0.5717342,-0.02662132
22.879645348,0.03121696,-0.8168405,-0.5724707,-0.02649835
22.899658680,0.02880215,-0.8168754,-0.572569,-0.02602747
22.919671059,0.03173247,-0.8164524,-0.5730441,-0.02543014
22.939683914,0.03012755,-0.8160497,-0.5734065,-0.03143374
22.959697247,0.03176084,-0.815753,-0.5739094,-0.02817621
22.979709625,0.03518512,-0.8153097,-0.57424,-0.0301385
22.999722958,0.03587284,-0.8150352,-0.5746328,-0.0292494
23.019735813,0.03830846,-0.8144553,-0.5750442,-0.03386632
23.039748192,0.03578255,-0.8141744,-0.5756122,-0.03373487
23.059761524,0.02754861,-0.814097,-0.5763828,-0.02996091
23.079773903,0.03033772,-0.8136175,-0.577022,-0.02791847
23.099787235,0.02703599,-0.8134116,-0.5775876,-0.02551243
23.119800091,0.02672316,-0.8133033,-0.5779287,-0.02120787
23.139812946,0.03336091,-0.8123744,-0.5784963,-0.0300789
23.159825802,0.01895371,-0.8128609,-0.5786967,-0.02521421
23.179839134,0.02407168,-0.8124854,-0.5792706,-0.01900458
23.199851513,0.03619734,-0.8117058,-0.5791861,-0.03153905
23.219864368,0.03139438,-0.8119177,-0.5793107,-0.02882542
23.239877701,0.03070483,-0.8118042,-0.579713,-0.02432505
23.259890080,0.02620528,-0.8115704,-0.5801998,-0.02574303
23.279903412,0.02764537,-0.8112699,-0.5804942,-0.02703882
23.299915791,0.0263503,-0.811193,-0.5808592,-0.02240426
23.319928646,0.0277954,-0.81091,-0.5811397,-0.023594
23.339941979,0.02928114,-0.8104675,-0.5815681,-0.02629127
23.359954357,0.02654371,-0.8101813,-0.582168,-0.02469425
23.379967690,0.02781618,-0.8096789,-0.5827436,-0.02615025
23.399980545,0.02903531,-0.8090925,-0.5834171,-0.02790525
23.419992924,0.02839492,-0.808585,-0.5841467,-0.0280038
23.440006256,0.02865981,-0.8080661,-0.5848509,-0.02801596
23.460018635,0.0283437,-0.8075377,-0.5855697,-0.02855196
23.480031967,0.0246965,-0.8071973,-0.5863152,-0.02616871
23.500044823,0.02283466,-0.8068188,-0.5869546,-0.0251784
23.520057678,0.02322691,-0.8064327,-0.587465,-0.02528659
23.540070534,0.02363917,-0.8060341,-0.5879742,-0.02576873
23.560083866,0.02102956,-0.8057782,-0.5884649,-0.02481822
23.580096245,0.02127337,-0.8054348,-0.5888999,-0.02543643
23.600109100,0.02069984,-0.805236,-0.5891202,-0.02704565
23.620121956,0.02009069,-0.8050309,-0.5894558,-0.02628981
23.640134811,0.01762428,-0.8050136,-0.5895444,-0.02659912
23.660148144,0.01851103,-0.8049088,-0.5896628,-0.0265427
23.680160522,0.01723999,-0.8048866,-0.589726,-0.02666693
23.700173378,0.01463244,-0.8050851,-0.5895977,-0.02502266
23.720186710,0.01359344,-0.8052619,-0.5893738,-0.02519022
23.740199089,0.01469583,-0.8054331,-0.5890716,-0.02615437
23.760212421,0.01475695,-0.8056373,-0.5887545,-0.02695701
23.780225277,0.01322184,-0.8058487,-0.5885118,-0.0267332
23.800237656,0.01298138,-0.8059915,-0.5882244,-0.0287905
23.820250988,0.01386732,-0.806196,-0.587865,-0.02997042
23.840263367,0.0127484,-0.8063673,-0.5876777,-0.02952725
23.860276699,0.01135537,-0.8066982,-0.5872746,-0.02907291
23.880289555,0.01201533,-0.8069052,-0.5869356,-0.02989646
23.900302410,0.01023248,-0.8072764,-0.5864787,-0.02950734
23.920315266,0.01013779,-0.8075173,-0.5861303,-0.02986511
23.940328598,0.009874454,-0.8079113,-0.585525,-0.0311431
23.960340977,0.008982614,-0.8083194,-0.5849218,-0.03214371
23.980353832,0.00841866,-0.8087963,-0.5842323,-0.03283006
24.000367165,0.00708024,-0.8093385,-0.5835279,-0.03231022
24.020379543,0.005876918,-0.8099066,-0.5827757,-0.03188953
24.040392876,0.005257453,-0.8106611,-0.5817494,-0.03156215
24.060405254,0.004580611,-0.8114723,-0.5806794,-0.03050951
24.080418110,0.002825699,-0.8122579,-0.5796151,-0.03005333
24.100431442,0.002102442,-0.8132008,-0.57831,-0.02975372
24.120443821,0.001506513,-0.8141658,-0.5768533,-0.03161988
24.140457153,-0.000559423,-0.8152937,-0.5752376,-0.03201858
24.160470009,-0.001480912,-0.8164679,-0.5734634,-0.03384282
24.180482388,-0.002593047,-0.8176968,-0.5715452,-0.03645617
24.200495720,-0.0007550154,-0.819302,-0.5691372,-0.03813446
24.220509052,-0.004213683,-0.8205246,-0.5668359,-0.04523641
24.240521431,-0.009068617,-0.8218677,-0.564541,-0.04870738
24.260534287,-0.01673358,-0.8228545,-0.5619313,-0.05908836
24.280547619,-0.03395266,-0.8227636,-0.5594989,-0.07413378
24.300559998,-0.05752136,-0.8195392,-0.5585929,-0.09822652
24.320573330,-0.08974995,-0.8128524,-0.5543036,-0.143495
24.340585709,-0.1172778,-0.8023139,-0.5482835,-0.1963439
24.360598564,-0.1554722,-0.7852008,-0.5362421,-0.2614571
24.380611897,-0.1982256,-0.7604227,-0.5197489,-0.3300792
24.400624275,-0.248729,-0.7233357,-0.4970537,-0.4055664
24.420637608,-0.3028403,-0.6724781,-0.4669506,-0.4844017
24.440650463,-0.3556304,-0.6086506,-0.4267288,-0.563561
24.460662842,-0.4052751,-0.5318006,-0.3782628,-0.6375613
24.480676174,-0.4476546,-0.4459868,-0.3229869,-0.702145
24.500689506,-0.4825822,-0.3528739,-0.2633632,-0.7548916
24.520701885,-0.5086115,-0.2601631,-0.2047977,-0.7926629
24.540714741,-0.5278035,-0.1718292,-0.1510858,-0.8159034
24.560727596,-0.537396,-0.109201,-0.09225018,-0.8290946
24.580740452,-0.5400194,-0.08088848,-0.05030306,-0.8342261
24.600753784,-0.5443942,-0.06532785,-0.02959977,-0.8337379
24.620766163,-0.5483053,-0.05262723,-0.01636176,-0.8324372
24.640779018,-0.5502051,-0.0470812,-0.01124572,-0.8316002
24.660792351,-0.5523024,-0.0439951,-0.002629534,-0.83045
24.680804729,-0.5524415,-0.04981157,0.005797506,-0.8300128
24.700818062,-0.5517254,-0.05722538,0.01230049,-0.8299402
24.720830917,-0.5511517,-0.06284527,0.01863112,-0.8297969
24.740843296,-0.5493331,-0.06680535,0.026087,-0.8304923
24.760856628,-0.5472257,-0.07433915,0.03529717,-0.8309029
24.780869007,-0.5451568,-0.07896945,0.04078283,-0.8315842
24.800882339,-0.5426829,-0.08651618,0.04714209,-0.8321151
24.820895195,-0.540413,-0.092619,0.05333918,-0.8325613
24.840907574,-0.5382062,-0.09958098,0.06120745,-0.8326459
24.860920906,-0.5361944,-0.1049676,0.06662112,-0.8328666
24.880934238,-0.5339258,-0.1113838,0.07319254,-0.832939
24.900946617,-0.5317881,-0.1173215,0.07957604,-0.832906
24.920959473,-0.5290409,-0.1262283,0.08678182,-0.8326337
24.940972805,-0.5270364,-0.1341366,0.09275451,-0.8320242
24.960985184,-0.5245976,-0.1415264,0.09927716,-0.8315884
24.980998516,-0.5221725,-0.1501925,0.1088689,-0.8303934
25.001011372,-0.5202046,-0.1587173,0.114365,-0.8293036
25.021023750,-0.5178487,-0.1670045,0.1232929,-0.82787
25.041037083,-0.5156066,-0.1752355,0.1333172,-0.8260124
25.061050415,-0.5130742,-0.182411,0.1435792,-0.8243141
25.081062794,-0.5090687,-0.1879717,0.1587392,-0.8227668
25.101075649,-0.5077205,-0.1910893,0.1659156,-0.8214648
25.121088028,-0.5074905,-0.1926549,0.1735584,-0.8196601
25.141101360,-0.5047424,-0.189393,0.1867543,-0.8192166
25.161114693,-0.4994127,-0.1828816,0.206563,-0.8192074
25.181127071,-0.4984881,-0.1699273,0.2150826,-0.8203667
25.201139927,-0.4999371,-0.1624077,0.2174013,-0.8203969
25.221153259,-0.500339,-0.1588654,0.2129196,-0.8220192
25.241165638,-0.4993005,-0.1534187,0.2134859,-0.8235371
25.261178970,-0.4986859,-0.149016,0.212413,-0.824994
25.281191826,-0.497896,-0.1443153,0.2107627,-0.8267282
25.301204205,-0.496851,-0.1437798,0.2101356,-0.8276094
25.321217537,-0.4959914,-0.1440503,0.2082284,-0.8285594
25.341230393,-0.4951241,-0.1479266,0.2074196,-0.828598
25.361243248,-0.4946154,-0.1498219,0.205644,-0.8290037
25.381256104,-0.4941753,-0.1511861,0.2056984,-0.8290051
25.401269436,-0.4933667,-0.1536618,0.2061055,-0.8289303
25.421281815,-0.492599,-0.1569437,0.206034,-0.8287898
25.441295147,-0.4909617,-0.158572,0.2099749,-0.8284624
25.461307526,-0.4894559,-0.1600595,0.2115978,-0.8286543
25.481320381,-0.4880901,-0.1561626,0.2163514,-0.828976
25.501333713,-0.4871974,-0.1526278,0.2199893,-0.8292019
25.521346092,-0.4855526,-0.1487471,0.2268124,-0.8290336
25.541359424,-0.4845054,-0.1440099,0.2314262,-0.8292076
25.561372280,-0.4841998,-0.1398241,0.235104,-0.8290679
25.581384659,-0.4838459,-0.135175,0.2359123,-0.8298157
25.601397991,-0.4839205,-0.1336382,0.2352613,-0.8302057
25.621410847,-0.4850416,-0.1315949,0.2336597,-0.8303303
25.641423702,-0.4869352,-0.1315435,0.2318249,-0.8297442
25.661436558,-0.4896431,-0.1311679,0.2270764,-0.8295231
25.681449890,-0.4920109,-0.1338622,0.2266117,-0.827817
25.701462269,-0.4944631,-0.1363832,0.223702,-0.8267352
25.721475601,-0.4964307,-0.1393966,0.2225371,-0.8253667
25.741488457,-0.4983706,-0.1422644,0.2205883,-0.8242306
25.761500835,-0.4998956,-0.1445798,0.2222398,-0.8224587
25.781514168,-0.5003378,-0.1458908,0.2249163,-0.8212298
25.801527023,-0.5003465,-0.1473724,0.2283555,-0.82001
25.821539879,-0.5009239,-0.1440138,0.2290435,-0.8200623
25.841552734,-0.5014145,-0.1389003,0.2287937,-0.8207139
25.861566067,-0.5015166,-0.1302314,0.228452,-0.8221668
25.881578445,-0.5020127,-0.1222497,0.2282147,-0.8231549
25.901591301,-0.5026139,-0.1156313,0.2255217,-0.8244855
25.921604156,-0.5028729,-0.106073,0.2215762,-0.8266795
25.941617012,-0.5035542,-0.1011572,0.2166681,-0.8281806
25.961630344,-0.504958,-0.09573065,0.2112023,-0.8293819
25.981642723,-0.5074052,-0.09474538,0.2045572,-0.829667
26.001655579,-0.510192,-0.08745162,0.1947539,-0.8311167
26.021668911,-0.5128853,-0.08360916,0.1846552,-0.8321589
26.041681290,-0.5155421,-0.0816678,0.1753597,-0.8327205
26.061694622,-0.5178769,-0.0820009,0.1673252,-0.8328922
26.081707478,-0.5198205,-0.08029038,0.1605071,-0.8331898
26.101720333,-0.5222446,-0.07622229,0.1495005,-0.8341032
26.121733189,-0.5243379,-0.06954964,0.1376205,-0.8354167
26.141746521,-0.5258249,-0.06653383,0.1297644,-0.8359846
26.161758900,-0.5274051,-0.06559633,0.1194333,-0.8366029
26.181771755,-0.5284452,-0.06289293,0.117228,-0.836466
26.201785088,-0.528929,-0.06574387,0.1185411,-0.8357558
26.221797466,-0.5298551,-0.06380678,0.1105058,-0.83642
