Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
17.981497288,-4.003668,22.2907,1.767959,-0.04689963,0.06084349,-0.9379621,6.986322,36.58638,-5.963629,882.3195
18.001509666,-20.0715,-18.87358,-2.194065,0.001454981,0.09512298,-0.9351172,7.354758,36.94864,-6.394753,882.3178
18.021522999,5.415408,11.60098,1.097463,-0.07963868,0.0519194,-0.9381344,7.354758,36.94864,-6.394753,882.3178
18.041535854,-29.98308,-5.05372,0.0002867747,-0.04728225,0.08935651,-1.048843,8.460121,37.29615,-6.383947,882.321
18.061548710,-15.39275,5.754118,-0.1825759,-0.02471075,0.1170437,-1.144203,8.460121,37.29615,-6.383947,882.321
18.081561565,18.65136,12.13251,0.9146,-0.04703084,0.05605427,-1.238499,8.460121,37.29615,-6.383947,882.321
18.101573944,18.28199,-3.222884,0.6707832,0.04910991,0.1115974,-1.155621,9.122169,38.69004,-5.938897,882.321
18.121587276,53.92672,0.1434914,0.8536458,-0.06302471,0.0437618,-0.9289728,9.122169,38.69004,-5.938897,882.3193
18.141600132,-9.605864,-12.49518,-1.767385,-0.03441582,0.1611702,-0.8201801,10.23558,38.67362,-6.799776,882.3193
18.161612988,9.663225,2.151505,0.4269663,-0.04883805,0.09236568,-0.9749066,10.23558,38.67362,-6.799776,882.3193
18.181625843,21.23699,10.1245,1.097463,-0.0004785192,0.07275796,-0.9372407,10.23558,38.67362,-6.799776,882.3193
18.201638222,-2.526166,-10.25093,-2.315974,-0.02072304,0.09230614,-0.7767459,10.59963,39.71044,-7.602316,882.3176
18.221651554,-12.80712,23.05847,1.889868,-0.01378633,0.1097083,-0.8693387,10.59963,39.71044,-7.602316,882.3176
18.241663933,-31.39902,-16.39309,-0.9749807,0.02157531,0.1650369,-1.054773,11.27724,39.69841,-7.596297,882.3157
18.261677265,3.937906,16.91631,1.097463,-0.0558538,-0.01483495,-1.165679,11.27724,39.69841,-7.596297,882.3157
18.281690121,-7.943674,-12.49518,-1.645477,-0.03887723,0.05094115,-1.102762,11.27724,39.69841,-7.596297,882.3157
18.301702499,14.52667,16.79819,0.7926916,0.06914138,0.05637722,-1.109156,11.63646,40.79341,-7.590144,882.3157
18.321715832,22.96074,-7.297971,0.3660121,0.02163017,0.09604339,-1.051479,11.63646,40.79341,-7.590144,882.3157
18.341728211,17.17386,-9.483162,-0.4263927,0.06551793,0.06678869,-0.9448217,10.58694,40.81036,-7.164082,882.3157
18.361741543,14.34198,2.387742,-0.4263927,-0.04494894,0.06522793,-0.9374367,10.58694,40.81036,-7.164082,882.3173
18.381754398,8.986037,3.096453,1.097463,0.06486759,0.09804162,-0.8300667,10.95538,41.17262,-7.595206,882.3173
18.401766777,-3.942105,8.057427,0.8536458,0.06200088,0.06251326,-0.8603226,10.95538,41.17262,-7.595206,882.3156
18.421780110,-15.26962,4.750111,-0.4873469,-0.001486953,0.05191579,-0.8958686,10.95538,41.17262,-7.595206,882.3156
18.441792488,-17.05494,9.829205,-0.3044843,0.003552938,0.01293082,-0.9971471,8.434352,40.48143,-7.18419,882.3156
18.461805821,-11.20649,-0.2108639,-1.096889,-0.04132935,0.03686049,-1.085494,8.434352,40.48143,-7.18419,882.3156
18.481818199,-9.174925,8.943316,0.6098289,0.01785122,0.0361625,-1.119623,7.32435,40.86991,-7.628447,882.3156
18.501831531,15.38855,-0.9195747,-0.4873469,-0.03880538,0.01105287,-1.134977,7.32435,40.86991,-7.628447,882.3156
18.521844387,13.35698,7.230598,1.097463,0.001592672,0.04739105,-1.017641,7.32435,40.86991,-7.628447,882.3173
18.541856766,13.04917,-6.234905,-0.3044843,-0.02295018,0.1046606,-0.9698958,6.277123,40.88848,-7.637749,882.3173
18.559368133,8.370411,-1.27393,-0.9140264,0.09322167,0.07440264,-0.8180994,6.277123,40.88848,-7.637749,882.3189
18.579380989,15.6348,7.88025,1.280325,0.02314417,0.02609529,-1.041426,6.277123,40.88848,-7.637749,882.3189
18.599394321,-3.388042,-13.97166,-1.462614,0.09766223,0.05496098,-0.8395041,6.281378,40.89151,-8.446282,882.3206
18.619406700,-7.266485,12.84122,-0.4263927,0.04448086,0.09194046,-0.9456428,6.281378,40.89151,-8.446282,882.3206
18.639420032,-8.990237,2.978334,0.6098289,0.0372294,0.03015918,-0.9688825,6.282551,40.5227,-8.011875,882.3189
18.659432411,-20.81025,3.568926,-0.6092554,0.0865153,0.08973975,-0.9450516,6.282551,40.5227,-8.011875,882.3189
18.679445267,-12.86868,8.411783,0.1221952,0.01533323,0.07021526,-1.081182,6.600375,39.47688,-8.011849,882.3189
18.699458599,-1.356477,4.336696,0.6098289,0.04220062,0.0762027,-1.073322,6.600375,39.47688,-8.011849,882.3189
18.719470978,-4.06523,2.742097,-0.5483012,0.02814125,0.04541058,-1.148502,6.600375,39.47688,-8.011849,882.3171
18.739484310,19.69793,-3.518181,0.4269663,0.1120316,0.05432404,-1.005174,8.08495,38.34608,-7.193053,882.3171
18.759496689,9.971038,0.4978468,-1.157843,0.05878557,0.03312888,-1.014206,8.08495,38.34608,-7.193053,882.3171
18.779509544,7.63166,1.265617,-0.1825759,-0.02691208,0.05664356,-0.8910747,9.145457,36.91996,-7.187418,882.3186
18.799522877,1.167589,2.387742,-0.6702096,0.05118491,0.1076729,-0.8392073,9.145457,36.91996,-7.187418,882.3186
18.819535255,11.63323,2.328683,-0.1825759,-0.009547158,0.02245505,-1.086,9.145457,36.91996,-7.187418,882.3186
18.839548588,-5.419607,4.218578,0.8536458,0.1002357,0.05870598,-0.952514,10.63867,35.11761,-6.80574,882.3186
18.859560966,-11.5143,9.652026,-0.1825759,0.00176345,0.005445499,-1.132486,10.63867,35.11761,-6.80574,882.3086
18.879574299,13.11073,-0.8605154,0.9755543,0.08989123,0.05728825,-0.8829885,12.07035,32.57712,-5.12043,882.3086
18.899586678,-2.464603,-1.155811,-1.157843,0.06120922,0.07102831,-1.024513,12.07035,32.57712,-5.12043,882.3118
18.919599533,1.475402,10.18356,0.2441037,0.01931358,0.04928132,-1.12579,12.07035,32.57712,-5.12043,882.3118
18.939612865,11.44854,3.568926,1.036508,0.01327904,0.07517472,-1.000467,12.83207,30.42372,-5.554809,882.3136
18.959625244,22.59137,-1.510167,0.9755543,-0.0121208,0.02016643,-0.9739448,12.83207,30.42372,-5.554809,882.3136
18.979638577,-4.865544,2.269624,-0.792118,0.01375713,0.03344383,-0.9611961,14.61257,32.17442,-7.586747,882.3118
18.999650955,-1.725852,-4.34501,-0.4873469,0.06901643,0.05895032,-1.004782,14.61257,32.17442,-7.586747,882.3118
19.019663811,13.17229,18.68809,2.133684,0.006873529,0.07908399,-0.9593894,14.61257,32.17442,-7.586747,882.3118
19.039677143,-10.22149,2.210564,-2.498836,0.009772968,0.03108213,-0.8964903,16.38927,34.29206,-9.555534,882.3118
19.059689522,1.536965,-2.632292,-0.7311638,0.05684409,0.06028589,-1.045389,16.38927,34.29206,-9.555534,882.3068
19.079702854,1.90634,7.289658,-0.1216217,0.03775694,0.04516449,-1.01272,17.86294,35.67941,-11.1558,882.3068
19.099715233,-3.880543,6.580947,-0.3654385,0.0617235,0.04139061,-1.024757,17.86294,35.67941,-11.1558,882.3101
19.119728088,6.954472,5.931295,0.3660121,0.01137638,0.001804704,-0.9919014,17.86294,35.67941,-11.1558,882.3101
19.139741421,-5.72742,0.2025506,-0.9749807,0.04311762,0.04618276,-1.000135,20.0275,35.6472,-12.75372,882.3101
19.159753799,12.55667,-4.226891,-1.584523,0.05482729,0.005980583,-0.9535703,20.0275,35.6472,-12.75372,882.3101
19.179767132,-7.204922,1.088439,-0.7311638,0.05874582,0.03705867,-0.9832541,22.87623,35.60762,-15.58951,882.3134
19.199779511,2.214153,11.7191,1.646051,-0.02085007,0.04042644,-1.046753,22.87623,35.60762,-15.58951,882.3134
19.219792366,-0.00209967,7.348717,-0.2435301,0.04309816,0.005430339,-0.9540932,22.87623,35.60762,-15.58951,882.3115
19.239805698,2.152591,4.572933,-1.40166,0.1012619,0.05962528,-0.9945342,25.42559,34.90195,-18.86516,882.3115
19.259818077,1.352277,8.057427,0.3050579,0.06415743,0.02248405,-1.002683,25.42559,34.90195,-18.86516,882.3098
19.279831410,-0.3099126,7.88025,0.5488747,0.06923422,0.005299781,-1.151126,30.89742,32.62405,-24.54467,882.3098
19.299843788,4.738219,12.0144,0.1831494,0.0925126,0.03913353,-1.020818,30.89742,32.62405,-24.54467,882.3098
19.319856644,1.044464,13.72711,-0.3654385,0.02402003,0.03592774,-0.9621109,30.89742,32.62405,-24.54467,882.3098
19.339869499,-1.171789,13.66805,-0.6702096,0.01478339,-0.01854762,-0.9650053,37.05938,30.40461,-32.70581,882.3114
19.359882355,-26.72026,18.39279,-0.3044843,0.2004846,0.002392684,-0.9570271,37.05938,30.40461,-32.70581,882.3114
19.379895687,8.986037,41.83931,-0.06066744,0.08046782,0.0500284,-1.17681,42.20127,27.1757,-44.17528,882.3097
19.399908066,0.6135262,54.95045,1.524142,0.3160217,0.01696115,-0.7135529,42.20127,27.1757,-44.17528,882.3097
19.419920921,44.13828,167.6945,-0.8530722,0.05196134,0.02618609,-1.44039,42.20127,27.1757,-44.17528,882.3097
19.439933777,56.14298,208.5044,-9.264753,0.4452424,0.1092727,-0.5249518,42.27627,25.44231,-55.25059,882.3097
19.459946632,-43.64997,368.2006,-8.533303,0.3666156,-0.2210921,-1.586426,42.27627,25.44231,-55.25059,882.3061
19.479959965,-27.45901,398.0846,-3.169333,0.7640147,0.0633097,-0.5779999,44.80112,30.75675,-64.60571,882.3061
19.499972343,-25.42745,474.7434,1.463188,0.8539702,0.02727444,-0.9877086,44.80112,30.75675,-64.60571,882.3044
19.519985676,-16.80869,516.6755,5.181395,1.063729,0.02646222,-0.6406922,44.80112,30.75675,-64.60571,882.3044
19.539998054,-9.975239,613.6507,5.851891,1.092048,0.02316363,-1.029058,54.0997,38.86158,-66.98881,882.3076
19.560010910,-11.39118,686.5889,0.9755543,1.301929,0.06395402,-0.8164853,54.0997,38.86158,-66.98881,882.3076
19.580024242,-12.62243,736.1395,-3.230287,1.47486,0.05965719,-0.7367705,56.53531,40.53947,-53.0301,882.3059
19.600036621,-17.609,761.9484,-2.681699,1.507915,0.05810664,-0.5820875,56.53531,40.53947,-53.0301,882.3059
19.620049953,-15.639,761.9484,-6.582769,1.305872,0.02470639,-0.4003544,46.00995,38.53132,-39.19705,882.3059
19.640062332,-12.74555,747.6561,-9.508571,1.163375,0.06114182,-0.1980563,46.00995,38.53132,-39.19705,882.3059
19.660075188,-5.542732,704.8972,-8.959983,0.9081669,0.04237263,-0.1202312,46.00995,38.53132,-39.19705,882.3041
19.680088520,-1.294914,631.6047,-16.33544,0.2762961,0.3221019,0.8435152,35.61819,37.62049,-40.90946,882.3041
19.700100899,-159.9417,378.1225,-6.156089,0.160522,-0.03313017,0.2170084,35.61819,37.62049,-40.90946,882.3023
19.720114231,-75.84721,177.7936,4.267082,0.05427178,0.1320444,0.2586385,26.28715,37.80959,-47.14993,882.3023
19.740126610,-35.89308,137.1609,3.291814,0.09016012,-0.09218145,0.6588402,26.28715,37.80959,-47.14993,882.3006
19.760139465,-0.7408507,81.88146,0.7926916,-0.06043747,-0.03127903,0.6656555,26.28715,37.80959,-47.14993,882.3006
19.780152798,-6.219921,61.21073,1.280325,0.1191113,-0.01237348,1.334981,6.530852,38.54267,-51.36728,882.3039
19.800165176,-43.28059,1.856209,-0.06066744,-0.005835981,-0.132669,1.27322,6.530852,38.54267,-51.36728,882.3039
19.820178509,-60.14874,-23.65738,-0.1825759,0.08151485,-0.09280426,0.9452955,-18.36431,36.03805,-33.18561,882.3022
19.840190887,-29.92151,-21.17689,0.5488747,-0.03685439,0.0255871,0.9357748,-18.36431,36.03805,-33.18561,882.3022
19.860203743,-64.45813,-10.36905,3.169906,-0.04159866,-0.12897,0.9257846,-18.36431,36.03805,-33.18561,882.3039
19.880217075,-53.68467,-17.45616,2.804181,-0.1565693,-0.1386841,1.028262,-29.24957,27.94423,-10.35337,882.3039
19.900229454,-61.68781,-19.75947,2.560364,-0.2079366,-0.2685132,1.162787,-29.24957,27.94423,-10.35337,882.2956
19.920242786,-51.6531,-2.336996,1.280325,-0.1248672,-0.2904577,0.7797458,-29.9532,23.62529,2.255009,882.2956
19.940255165,-45.43528,-25.66539,1.036508,0.07491367,-0.1658479,1.208451,-29.9532,23.62529,2.255009,882.2874
19.960268021,-51.89935,-22.59431,3.291814,-0.001334196,-0.1454747,0.7793853,-29.9532,23.62529,2.255009,882.2874
19.980281353,-48.75966,-2.750411,4.510899,0.110082,-0.3302764,0.9308538,-28.19302,22.46603,9.233834,882.2772
20.000293732,-45.92778,-20.52724,1.889868,-0.03060466,-0.2091994,1.194247,-28.19302,22.46603,9.233834,882.2772
20.020307064,-50.48341,-18.46017,2.316547,-0.05072881,-0.3355058,0.942405,-27.16739,22.43213,13.348,882.2772
20.040319443,-74.80064,-10.30999,1.646051,-0.19843,-0.108532,0.8597789,-27.16739,22.43213,13.348,882.2772
20.060332298,-25.36588,-37.94971,-0.5483012,0.07702184,-0.3986201,0.8311501,-27.16739,22.43213,13.348,882.2805
20.080345631,-74.12345,-15.09379,0.2441037,0.09309031,-0.2649718,0.7859263,-24.9617,22.75393,14.98572,882.2805
20.100358009,-76.89377,-8.83351,2.682272,-0.06568794,-0.3926067,0.8201424,-24.9617,22.75393,14.98572,882.2805
20.120371342,-53.74623,-20.99971,2.682272,0.1422397,-0.331926,1.017414,-23.17834,22.35041,16.24453,882.2805
20.140383720,-72.52283,-24.7795,2.011776,0.21423,-0.355489,0.9130828,-23.17834,22.35041,16.24453,882.2787
20.160397053,-82.12659,-22.59431,2.560364,0.1822408,-0.4821869,0.7761824,-23.17834,22.35041,16.24453,882.2787
20.180409908,-107.3672,11.4238,3.108952,0.1413038,-0.4363449,1.057611,-21.39844,22.31407,17.5043,882.282
20.200422287,-107.7982,18.33373,3.474677,-0.01827703,-0.2088631,0.6860517,-21.39844,22.31407,17.5043,882.282
20.220435619,14.77292,-20.291,11.94731,0.04655898,-0.7297414,0.7911165,-18.48203,19.81343,17.8968,882.2803
20.240447998,-31.27589,33.39383,33.4032,0.3136618,-0.6925671,0.9753274,-18.48203,19.81343,17.8968,882.2803
20.260461330,-120.5416,132.1999,18.53037,-0.1584547,-0.2096472,1.020422,-18.48203,19.81343,17.8968,882.2836
20.280474186,-80.40284,111.4111,5.54712,-0.08206671,-1.044585,0.2576635,-15.93362,17.56691,17.54033,882.2836
20.300486565,20.92918,26.12955,12.31304,-0.1773149,-0.7703355,0.4239071,-15.93362,17.56691,17.54033,882.2853
20.320499897,-9.852114,3.746104,3.352769,0.09571975,-0.1358775,1.365774,-15.57824,14.39149,14.23845,882.2853
20.340512276,22.40668,28.96439,2.865135,0.04628793,-0.5046759,0.858683,-15.57824,14.39149,14.23845,882.2886
20.360525608,23.45325,18.51091,3.352769,0.02690546,-0.5253655,0.7309114,-15.57824,14.39149,14.23845,882.2886
20.380538464,14.95761,2.919275,1.097463,-0.05769356,-0.5039287,0.7525749,-18.39517,12.66703,14.20865,882.2903
20.400550842,-0.6792881,-3.57724,1.767959,-0.05373389,-0.5034801,0.7100764,-18.39517,12.66703,14.20865,882.2903
20.420564175,13.17229,-7.120793,-1.889294,-0.01379711,-0.4317411,0.7784265,-21.69859,15.90118,15.80501,882.2903
20.440576553,-3.080229,-14.73943,-0.7311638,0.04905457,-0.6102874,1.076184,-21.69859,15.90118,15.80501,882.2903
20.460589886,1.167589,-19.10982,-0.1825759,0.05056451,-0.4583944,0.9291307,-21.69859,15.90118,15.80501,882.2936
20.480602741,-10.89868,-8.656333,0.2441037,0.01502379,-0.4563227,0.809712,-22.48902,20.19044,17.86203,882.2936
20.500615120,-16.1315,-19.46417,-0.5483012,0.04353808,-0.5743201,0.7537455,-22.48902,20.19044,17.86203,882.2936
20.520628452,-26.6587,-20.76347,-3.230287,0.1701015,-0.4550743,1.104405,-23.213,24.17402,19.54564,882.2936
20.540641785,-15.51587,11.4238,0.1221952,0.06307159,-0.6353573,0.8122386,-23.213,24.17402,19.54564,882.2936
20.560654163,-12.19149,21.99541,-1.889294,0.2389877,-0.6062062,0.8226711,-24.38562,29.13861,22.78284,882.2969
20.580667019,-10.46774,34.4569,5.912846,-0.005300689,-0.5809388,0.7269726,-24.38562,29.13861,22.78284,882.2969
20.600679397,18.77449,40.18565,-2.255019,0.1307526,-0.8290336,0.3393189,-24.38562,29.13861,22.78284,882.2903
20.620692730,13.04917,31.79924,3.352769,0.04450164,-0.5587651,0.7543603,-29.53134,35.32194,29.71974,882.2903
20.640706062,8.555099,24.53495,5.059486,0.04642196,-0.4742511,0.7226973,-29.53134,35.32194,29.71974,882.2919
20.660718441,21.11387,41.66212,2.987043,0.05525094,-0.303196,1.403399,-30.01636,46.72231,42.86993,882.2919
20.680731296,5.107594,7.703072,0.5488747,-0.1495846,-0.603447,0.8282896,-30.01636,46.72231,42.86993,882.2952
20.700744152,26.59294,15.43983,1.828913,-0.04707232,-0.4357583,0.8150099,-30.01636,46.72231,42.86993,882.2952
20.720757008,1.783215,-4.817483,-0.3044843,-0.1353434,-0.6141278,0.7789662,-9.927629,54.95094,38.15779,882.2952
20.740770340,23.45325,-18.22393,-0.1825759,0.01286501,-0.4308534,0.9645128,-9.927629,54.95094,38.15779,882.2952
20.760782719,1.290715,-12.73142,-1.645477,-0.07192608,-0.5481103,0.8342955,-1.143136,45.17776,25.08609,882.2952
20.780795574,7.077597,-14.97567,-1.82834,0.0536738,-0.5580958,0.8510162,-1.143136,45.17776,25.08609,882.2952
20.800808430,2.214153,-14.2079,-0.4263927,0.04331988,-0.4944565,0.8814652,-1.143136,45.17776,25.08609,882.2969
20.820821285,8.247286,-3.045707,-0.6092554,0.09959866,-0.5097688,0.8317468,-4.982415,37.06561,20.11631,882.2969
20.840834618,-15.39275,-7.297971,-0.6702096,0.01288226,-0.6450316,0.6892967,-4.982415,37.06561,20.11631,882.3001
20.860846996,-13.60743,4.454815,-0.792118,0.06672722,-0.4190274,0.8720148,-9.617172,32.86949,18.81966,882.3001
20.880859852,-31.64527,-5.349017,-1.889294,0.1344961,-0.7937792,0.8710474,-9.617172,32.86949,18.81966,882.2984
20.900872707,5.661658,18.15656,1.828913,0.08054987,-0.4433848,0.7728162,-9.617172,32.86949,18.81966,882.2984
20.920885563,7.262285,27.0745,3.413723,0.08578729,-0.4490184,0.8950132,-13.24514,31.09038,20.83503,882.2984
20.940898895,6.708222,43.7292,5.9738,-0.1628597,-0.7748677,0.6036314,-13.24514,31.09038,20.83503,882.2984
20.960911274,27.51637,37.88234,5.912846,-0.1264958,-0.4893859,0.6462034,-17.22539,32.6121,25.34406,882.3017
20.980924129,36.99701,25.71614,2.255593,-0.06737858,-0.4997183,0.6728668,-17.22539,32.6121,25.34406,882.3017
21.000937462,48.50922,30.02746,2.194638,-0.1106156,-0.5462872,0.8989316,-17.22539,32.6121,25.34406,882.3017
21.020949841,48.01672,15.55795,1.34128,0.2036062,-0.4100647,0.8430305,-16.91938,36.13363,31.07852,882.3017
21.040963173,57.80517,12.42781,1.828913,-0.1021409,-0.4754765,1.122259,-16.91938,36.13363,31.07852,882.3067
21.060975552,37.92045,-17.69239,-0.1825759,0.2112193,-0.4243429,1.029417,-5.003223,37.42048,23.41359,882.3067
21.080988884,60.63705,4.277637,4.328036,-0.05793741,-0.3434557,0.8437623,-5.003223,37.42048,23.41359,882.3067
21.101001740,54.7886,-6.353024,1.219371,0.1070471,-0.3321143,1.019239,-5.003223,37.42048,23.41359,882.3067
21.121014118,50.54078,-5.644313,1.219371,0.002017419,-0.2710981,0.9295697,-2.762382,32.76026,15.64627,882.3067
21.141027451,25.11543,-16.45215,0.3050579,0.126664,-0.3534446,0.978057,-2.762382,32.76026,15.64627,882.3067
21.161039829,50.54078,-7.179852,1.646051,0.02204914,-0.520089,0.7005044,-6.727758,30.33289,12.7432,882.31
21.181053162,68.57861,-11.0187,2.438455,0.0757716,-0.3055918,0.9956924,-6.727758,30.33289,12.7432,882.31
21.201066017,45.00015,-12.9086,3.291814,0.08423518,-0.4047529,0.9359567,-6.727758,30.33289,12.7432,882.3082
21.221078396,50.91016,-1.27393,1.097463,-0.2135556,-0.1756323,0.8862321,-9.908346,28.92725,11.03166,882.3082
21.241091728,87.53989,-19.75947,-1.218798,-0.1405596,-0.3361109,0.8571019,-9.908346,28.92725,11.03166,882.3095
21.261104107,36.38139,12.54593,6.888113,0.02283766,-0.08717816,1.379002,-11.69826,29.32612,11.01675,882.3095
21.281117439,14.34198,10.06544,0.4879205,-0.1086124,-0.6478737,0.5159532,-11.69826,29.32612,11.01675,882.3095
21.301130295,19.45168,-34.16992,-0.9140264,-0.01036669,-0.2297108,1.040025,-11.69826,29.32612,11.01675,882.3095
21.321142674,91.04896,6.167532,1.889868,-0.05121023,0.003878935,1.106091,-13.18095,29.34933,11.81215,882.3095
21.341156006,-4.742419,-30.92166,-2.437882,-0.1363783,-0.05031836,1.250804,-13.18095,29.34933,11.81215,882.3095
21.361168861,16.55824,-7.888563,0.2441037,-0.03053553,-0.3239273,0.8029417,-12.44323,29.70479,11.4465,882.3077
21.381181717,40.50608,-2.632292,1.34128,-0.09623934,-0.1172483,0.8319933,-12.44323,29.70479,11.4465,882.3077
21.401194573,37.30483,-11.90459,0.6707832,0.09552047,-0.09592862,1.090729,-12.44323,29.70479,11.4465,882.311
21.421206951,20.62137,-15.03473,-0.792118,-0.05770047,-0.1407392,0.9111452,-11.68746,29.33379,8.964318,882.311
21.441220284,20.62137,-6.293964,0.2441037,-0.07607631,-0.2896082,0.8514004,-11.68746,29.33379,8.964318,882.3092
21.461233616,10.89448,-5.11278,-0.8530722,-0.05383696,0.09096939,1.198596,-11.67469,29.34284,6.538717,882.3092
21.481245994,27.33169,-30.80354,-4.632234,0.0585527,-0.2390509,1.043054,-11.67469,29.34284,6.538717,882.3092
21.501258850,33.11857,-8.301978,0.4879205,0.110232,-0.1347396,1.077408,-11.37629,30.80914,5.736746,882.3092
21.521271229,-34.53871,-11.07776,3.23086,0.09335294,-0.1574274,0.9003494,-11.37629,30.80914,5.736746,882.3125
21.541284561,-30.72183,-2.691351,0.06124099,-0.02069082,-0.119506,1.011437,-11.37629,30.80914,5.736746,882.3125
21.561297893,-28.75183,-11.314,1.219371,-0.3797663,0.09922322,0.715054,-11.69144,31.11757,6.543342,882.3108
21.581310272,-11.26805,-25.01574,1.158417,0.0277203,-0.06441957,0.9511663,-11.69144,31.11757,6.543342,882.3108
21.601323128,-32.44558,21.81823,4.084219,0.08336399,-0.2067433,1.117795,-11.68588,30.07419,7.349164,882.3125
21.621336460,-128.791,15.43983,8.777695,-0.0861505,0.05056965,1.274979,-11.68588,30.07419,7.349164,882.3125
21.641348839,32.01044,57.07658,-0.4873469,-0.3233624,-0.1349824,1.548588,-11.68588,30.07419,7.349164,882.3108
21.661362171,58.60548,39.83129,4.754715,0.03834379,-0.1909046,1.152575,-14.97394,29.37638,13.04018,882.3108
21.681374550,68.08611,43.55202,3.108952,-0.4763458,-0.1879257,0.7573153,-14.97394,29.37638,13.04018,882.309
21.701387405,54.48079,20.34175,2.377501,-0.03281451,-0.1832734,0.9765713,-16.08021,28.98341,24.90914,882.309
21.721400738,66.3008,1.088439,3.352769,-0.1182496,-0.046963,0.7948263,-16.08021,28.98341,24.90914,882.3073
21.741413116,75.59675,-1.451108,1.767959,-0.1049279,0.03994044,1.041008,-16.08021,28.98341,24.90914,882.3073
21.761426449,54.7886,22.17258,1.34128,-0.05833549,-0.003197511,0.935955,1.659193,28.44895,2.550294,882.3073
21.781438827,-35.09277,29.49593,2.865135,0.1402663,-0.0517402,1.245826,1.659193,28.44895,2.550294,882.3073
21.801451683,62.3608,18.51091,9.996778,-0.2369201,0.07429581,1.454924,-1.541111,26.02681,-5.259604,882.3105
21.821465015,61.31424,304.8891,2.926089,-0.1498139,-0.04543307,0.6193738,-1.541111,26.02681,-5.259604,882.3105
21.841477394,-31.0912,766.6732,-16.94499,0.3114893,-0.5444475,0.2219237,-1.541111,26.02681,-5.259604,882.3087
21.861490726,-37.6784,943.7917,2.194638,0.1429072,-0.1222994,-0.9485705,0.7092229,22.42065,-16.69372,882.3087
21.881503582,-14.40774,1206.428,13.1664,0.4865378,-0.02484882,-1.047218,0.7092229,22.42065,-16.69372,882.3087
21.901515961,-22.90338,1376.046,-7.192311,0.480965,0.02945347,-2.16616,4.114085,19.2585,-37.57048,882.3087
21.921529293,-32.81495,1360.986,8.533877,0.1562656,0.422443,-2.727192,4.114085,19.2585,-37.57048,882.3103
21.941541672,11.38698,1204.715,-70.03611,-0.539229,0.6468104,-2.89748,4.114085,19.2585,-37.57048,882.3103
21.961555004,-16.37775,858.274,-37.24274,-0.02426697,-1.169747,-4.745843,20.32648,18.23975,-38.23702,882.3103
21.981567860,-114.016,309.732,-15.66495,-1.339339,1.225961,-3.307185,20.32648,18.23975,-38.23702,882.3103
22.001580238,-121.8345,4.691051,-17.79835,0.9089022,-0.5278826,-0.3326906,17.05088,-12.36785,-51.47246,882.3103
22.021593571,-136.9788,270.5166,11.82541,-0.06224288,-0.02581616,-0.2966675,17.05088,-12.36785,-51.47246,882.3103
22.041606903,-197.4333,131.7865,17.61605,-0.3036657,0.2424751,-1.75804,17.05088,-12.36785,-51.47246,882.3103
22.061619282,-29.67526,93.39801,20.23709,-0.2430945,0.2949609,-0.9351636,5.279069,12.48511,-47.77884,882.3103
22.081632137,5.72322,-14.44414,-1.82834,-0.1710353,0.2203483,-1.061174,5.279069,12.48511,-47.77884,882.3121
22.101644993,-21.42588,-23.89361,2.621318,-0.3438765,0.1512425,-1.16372,5.172794,14.56594,-31.41601,882.3121
22.121657848,-5.234919,-2.632292,1.158417,0.04558301,0.2058735,-1.134076,5.172794,14.56594,-31.41601,882.3121
22.141671181,34.34982,12.78217,2.560364,-0.1600427,0.2454564,-0.8676879,5.172794,14.56594,-31.41601,882.3121
22.161683559,8.862912,-29.68142,-2.742653,-0.07437673,0.1676119,-0.9245994,1.921656,13.47987,-20.37664,882.3121
22.181696415,17.17386,18.98339,5.242349,-0.01405125,0.211382,-1.133244,1.921656,13.47987,-20.37664,882.3121
22.201709271,23.207,14.08147,3.169906,-0.1706889,0.1646942,-0.8997912,0.7237864,18.11849,-11.79148,882.3121
22.221722126,10.89448,9.888264,2.560364,-0.09002864,0.1626865,-0.9111601,0.7237864,18.11849,-11.79148,882.3121
22.241735458,49.00172,20.28269,4.876624,-0.1029333,0.1088779,-1.12035,0.7237864,18.11849,-11.79148,882.3171
22.261747837,-29.6137,-27.6734,-2.133111,-0.04822951,0.2199818,-0.753548,3.185472,22.34078,-7.279855,882.3171
22.281760693,-1.110226,-14.97567,0.06124099,-0.06883803,0.1849263,-1.075171,3.185472,22.34078,-7.279855,882.3171
22.301774025,20.62137,-13.61731,0.3050579,-0.08162721,0.06311257,-0.9177569,5.313601,24.8086,-6.445633,882.3171
22.321786404,-14.40774,6.108473,-0.7311638,0.03291171,0.1761515,-1.14354,5.313601,24.8086,-6.445633,882.3171
22.341799736,5.907908,-2.218878,0.6098289,-0.1412829,0.0874892,-1.327898,5.313601,24.8086,-6.445633,882.3087
22.361812115,60.32924,4.986348,3.108952,0.01635597,0.1702523,-0.776472,6.412035,25.89048,-6.432914,882.3087
22.379323959,10.46354,25.83426,2.194638,-0.09806709,0.1813451,-0.7390411,6.412035,25.89048,-6.432914,882.3138
